,isomorphic_hash,number_of_nodes,number_of_edges,is_strongly_connected,is_prime,adj_,DiGraph
3276,cc9bf0382cfb4479246adcdc26e80142,5,13,True,False,"{0: [1], 1: [4, 2, 3], 2: [1, 4], 3: [0, 1, 2, 4], 4: [0, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [4, 2, 3]
2: [1, 4]
3: [0, 1, 2, 4]
4: [0, 2, 3]
"
3277,d53f88f848199f46985713d772ee1229,5,12,True,False,"{0: [1], 1: [2, 3, 4], 2: [1, 4], 3: [0, 1, 2, 4], 4: [0, 3]}","Printing the out edges chart for 
0: [1]
1: [2, 3, 4]
2: [1, 4]
3: [0, 1, 2, 4]
4: [0, 3]
"
3278,cbf88fe19c6375d4352d679120a03909,5,12,True,False,"{0: [1], 1: [3, 4, 2], 2: [1, 4], 3: [0, 1, 2, 4], 4: [0, 2]}","Printing the out edges chart for 
0: [1]
1: [3, 4, 2]
2: [1, 4]
3: [0, 1, 2, 4]
4: [0, 2]
"
3279,8d89fd3ca65c25e6a6a111dd034dff5a,5,13,True,False,"{0: [1], 1: [4, 2, 3], 2: [1, 4], 3: [0, 1, 2, 4], 4: [0, 1, 3]}","Printing the out edges chart for 
0: [1]
1: [4, 2, 3]
2: [1, 4]
3: [0, 1, 2, 4]
4: [0, 1, 3]
"
3280,a52dec6739ee85a3fe0ae47b617a8f06,5,12,True,False,"{0: [1], 1: [3, 4, 2], 2: [1, 4], 3: [0, 1, 2, 4], 4: [0, 1]}","Printing the out edges chart for 
0: [1]
1: [3, 4, 2]
2: [1, 4]
3: [0, 1, 2, 4]
4: [0, 1]
"
3281,e9e75239fc4414d070907a0bf507598e,5,13,True,False,"{0: [1], 1: [2, 3, 4], 2: [1, 4], 3: [0, 1, 2, 4], 4: [0, 1, 2]}","Printing the out edges chart for 
0: [1]
1: [2, 3, 4]
2: [1, 4]
3: [0, 1, 2, 4]
4: [0, 1, 2]
"
3282,06f2e9649264ff0235335b0d71b055e3,5,14,True,False,"{0: [1], 1: [3, 4, 2], 2: [1, 3, 4], 3: [1, 2, 4], 4: [0, 1, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [3, 4, 2]
2: [1, 3, 4]
3: [1, 2, 4]
4: [0, 1, 2, 3]
"
3283,a164697027a2391faa0b09781f150e16,5,13,True,False,"{0: [1], 1: [4, 2, 3], 2: [1, 3, 4], 3: [1, 2, 4], 4: [0, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [4, 2, 3]
2: [1, 3, 4]
3: [1, 2, 4]
4: [0, 2, 3]
"
3284,7ce2ad100aa25456e8d6a7ffa11c7331,5,12,True,False,"{0: [1], 1: [2, 3, 4], 2: [1, 3, 4], 3: [1, 2, 4], 4: [0, 3]}","Printing the out edges chart for 
0: [1]
1: [2, 3, 4]
2: [1, 3, 4]
3: [1, 2, 4]
4: [0, 3]
"
3285,09c33692b6266de057d0c51e5d45a345,5,13,True,False,"{0: [1], 1: [4, 2, 3], 2: [1, 3, 4], 3: [1, 2, 4], 4: [0, 1, 3]}","Printing the out edges chart for 
0: [1]
1: [4, 2, 3]
2: [1, 3, 4]
3: [1, 2, 4]
4: [0, 1, 3]
"
3286,6140f403f0b1f1f9aa710842888f1237,5,12,True,False,"{0: [1], 1: [2, 3, 4], 2: [1, 3, 4], 3: [1, 2, 4], 4: [0, 1]}","Printing the out edges chart for 
0: [1]
1: [2, 3, 4]
2: [1, 3, 4]
3: [1, 2, 4]
4: [0, 1]
"
3287,b3a2d2b343c4e08c112b31622ab1a4fb,5,14,True,False,"{0: [1], 1: [3, 4, 2], 2: [1, 3, 4], 3: [0, 2, 4], 4: [0, 1, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [3, 4, 2]
2: [1, 3, 4]
3: [0, 2, 4]
4: [0, 1, 2, 3]
"
3288,89bc34f1f8c678a58cab99fd75c865a2,5,13,True,False,"{0: [1], 1: [4, 2, 3], 2: [1, 3, 4], 3: [0, 4], 4: [0, 1, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [4, 2, 3]
2: [1, 3, 4]
3: [0, 4]
4: [0, 1, 2, 3]
"
3289,af36b9e72e977e98cfe0896d0e796d60,5,12,True,False,"{0: [1], 1: [2, 3, 4], 2: [1, 3, 4], 3: [0, 4], 4: [0, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [2, 3, 4]
2: [1, 3, 4]
3: [0, 4]
4: [0, 2, 3]
"
3290,23cfb3c69753b8a82bc7ae72255b9eee,5,11,True,False,"{0: [1], 1: [4, 2, 3], 2: [1, 3, 4], 3: [0, 4], 4: [0, 3]}","Printing the out edges chart for 
0: [1]
1: [4, 2, 3]
2: [1, 3, 4]
3: [0, 4]
4: [0, 3]
"
3291,bcd05b8ddc731d5c95cb7f712503e59a,5,11,True,False,"{0: [1], 1: [3, 4, 2], 2: [1, 3, 4], 3: [0, 4], 4: [0, 2]}","Printing the out edges chart for 
0: [1]
1: [3, 4, 2]
2: [1, 3, 4]
3: [0, 4]
4: [0, 2]
"
3292,68d86bb22311c6b66ccd589dd050d541,5,12,True,False,"{0: [1], 1: [2, 3, 4], 2: [1, 3, 4], 3: [0, 4], 4: [0, 1, 3]}","Printing the out edges chart for 
0: [1]
1: [2, 3, 4]
2: [1, 3, 4]
3: [0, 4]
4: [0, 1, 3]
"
3293,e0c4fae65ba926f34f03405814f08219,5,11,True,False,"{0: [1], 1: [4, 2, 3], 2: [1, 3, 4], 3: [0, 4], 4: [0, 1]}","Printing the out edges chart for 
0: [1]
1: [4, 2, 3]
2: [1, 3, 4]
3: [0, 4]
4: [0, 1]
"
3294,8760eeed8cbd729809ac4e0c54e9e4b0,5,12,True,False,"{0: [1], 1: [2, 3, 4], 2: [1, 3, 4], 3: [0, 4], 4: [0, 1, 2]}","Printing the out edges chart for 
0: [1]
1: [2, 3, 4]
2: [1, 3, 4]
3: [0, 4]
4: [0, 1, 2]
"
3295,855542259085eea25f3fc9d9e6bf5c80,5,13,True,False,"{0: [1], 1: [4, 2, 3], 2: [1, 3, 4], 3: [0, 2], 4: [0, 1, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [4, 2, 3]
2: [1, 3, 4]
3: [0, 2]
4: [0, 1, 2, 3]
"
3296,0569cf356603cad384a3d3268b6ce04e,5,12,True,False,"{0: [1], 1: [2, 3, 4], 2: [1, 3, 4], 3: [0, 2], 4: [0, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [2, 3, 4]
2: [1, 3, 4]
3: [0, 2]
4: [0, 2, 3]
"
3297,cdae19c6130bf3e79e60f1337087bc80,5,11,True,False,"{0: [1], 1: [3, 4, 2], 2: [1, 3, 4], 3: [0, 2], 4: [0, 2]}","Printing the out edges chart for 
0: [1]
1: [3, 4, 2]
2: [1, 3, 4]
3: [0, 2]
4: [0, 2]
"
3298,9a3a4b5d2da626a4c0925ad642c1d5a0,5,12,True,False,"{0: [1], 1: [2, 3, 4], 2: [1, 3, 4], 3: [0, 2], 4: [0, 1, 3]}","Printing the out edges chart for 
0: [1]
1: [2, 3, 4]
2: [1, 3, 4]
3: [0, 2]
4: [0, 1, 3]
"
3299,018ba86b25f5ea6b71a814772e70da7c,5,11,True,False,"{0: [1], 1: [3, 4, 2], 2: [1, 3, 4], 3: [0, 2], 4: [0, 1]}","Printing the out edges chart for 
0: [1]
1: [3, 4, 2]
2: [1, 3, 4]
3: [0, 2]
4: [0, 1]
"
3300,abe213da0c2a8b28400e3e90e7bd78ca,5,12,True,False,"{0: [1], 1: [2, 3, 4], 2: [1, 3, 4], 3: [0, 2], 4: [0, 1, 2]}","Printing the out edges chart for 
0: [1]
1: [2, 3, 4]
2: [1, 3, 4]
3: [0, 2]
4: [0, 1, 2]
"
3301,a367970402223471498c37e0d4b20f30,5,13,True,False,"{0: [1], 1: [4, 2, 3], 2: [1, 3, 4], 3: [0, 2, 4], 4: [0, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [4, 2, 3]
2: [1, 3, 4]
3: [0, 2, 4]
4: [0, 2, 3]
"
3302,b6e04646cae3d4023417d170f13ee4ff,5,13,True,False,"{0: [1], 1: [4, 2, 3], 2: [1, 3, 4], 3: [0, 2, 4], 4: [0, 1, 3]}","Printing the out edges chart for 
0: [1]
1: [4, 2, 3]
2: [1, 3, 4]
3: [0, 2, 4]
4: [0, 1, 3]
"
3303,3fc79243ad0d38c9790cdece86ab8cfe,5,12,True,False,"{0: [1], 1: [2, 3, 4], 2: [1, 3, 4], 3: [0, 2, 4], 4: [0, 1]}","Printing the out edges chart for 
0: [1]
1: [2, 3, 4]
2: [1, 3, 4]
3: [0, 2, 4]
4: [0, 1]
"
3304,002acf9267d6977afbbb8c11fbd09e62,5,13,True,False,"{0: [1], 1: [4, 2, 3], 2: [1, 3, 4], 3: [0, 2, 4], 4: [0, 1, 2]}","Printing the out edges chart for 
0: [1]
1: [4, 2, 3]
2: [1, 3, 4]
3: [0, 2, 4]
4: [0, 1, 2]
"
3305,fbaffc9e14fda088a2d0c780d3136bb0,5,14,True,False,"{0: [1], 1: [3, 4, 2], 2: [1, 3, 4], 3: [0, 1, 4], 4: [0, 1, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [3, 4, 2]
2: [1, 3, 4]
3: [0, 1, 4]
4: [0, 1, 2, 3]
"
3306,7e41a032b6a9cbe1d09e3354cf4c85ba,5,13,True,False,"{0: [1], 1: [4, 2, 3], 2: [1, 3, 4], 3: [0, 1], 4: [0, 1, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [4, 2, 3]
2: [1, 3, 4]
3: [0, 1]
4: [0, 1, 2, 3]
"
3307,1d61430f598f5c9ca0da8a14015c0083,5,12,True,False,"{0: [1], 1: [2, 3, 4], 2: [1, 3, 4], 3: [0, 1], 4: [0, 1, 3]}","Printing the out edges chart for 
0: [1]
1: [2, 3, 4]
2: [1, 3, 4]
3: [0, 1]
4: [0, 1, 3]
"
3308,6f8dfbc2649cf71359550b17e0352f28,5,11,True,False,"{0: [1], 1: [4, 2, 3], 2: [1, 3, 4], 3: [0, 1], 4: [0, 1]}","Printing the out edges chart for 
0: [1]
1: [4, 2, 3]
2: [1, 3, 4]
3: [0, 1]
4: [0, 1]
"
3309,21d51c5cea4f08894b91b568d6a77f94,5,12,True,False,"{0: [1], 1: [2, 3, 4], 2: [1, 3, 4], 3: [0, 1], 4: [0, 1, 2]}","Printing the out edges chart for 
0: [1]
1: [2, 3, 4]
2: [1, 3, 4]
3: [0, 1]
4: [0, 1, 2]
"
3310,adeb9f9778a048eba0cbef58e4d0b067,5,13,True,False,"{0: [1], 1: [2, 3, 4], 2: [1, 3, 4], 3: [0, 1, 4], 4: [0, 1, 3]}","Printing the out edges chart for 
0: [1]
1: [2, 3, 4]
2: [1, 3, 4]
3: [0, 1, 4]
4: [0, 1, 3]
"
3311,2e8f53d9be32aa776e77e326d7a441d6,5,13,True,False,"{0: [1], 1: [4, 2, 3], 2: [1, 3, 4], 3: [0, 1, 4], 4: [0, 1, 2]}","Printing the out edges chart for 
0: [1]
1: [4, 2, 3]
2: [1, 3, 4]
3: [0, 1, 4]
4: [0, 1, 2]
"
3312,50d0b7df63d0a0e0636e8e0936b640bb,5,14,True,False,"{0: [1], 1: [3, 4, 2], 2: [1, 3, 4], 3: [0, 1, 2], 4: [0, 1, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [3, 4, 2]
2: [1, 3, 4]
3: [0, 1, 2]
4: [0, 1, 2, 3]
"
3313,f7060bfe3a0ee86f6e6ef230e3aac25a,5,13,True,False,"{0: [1], 1: [4, 2, 3], 2: [1, 3, 4], 3: [0, 1, 2], 4: [0, 1, 2]}","Printing the out edges chart for 
0: [1]
1: [4, 2, 3]
2: [1, 3, 4]
3: [0, 1, 2]
4: [0, 1, 2]
"
3314,d718bf98aed8c1b066ce5389c96a4793,5,15,True,False,"{0: [1], 1: [2, 3, 4], 2: [0, 3, 4], 3: [0, 1, 2, 4], 4: [0, 1, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [2, 3, 4]
2: [0, 3, 4]
3: [0, 1, 2, 4]
4: [0, 1, 2, 3]
"
3315,fc6f05a5ac559abb54b21b2e39e22227,5,14,True,False,"{0: [1], 1: [3, 4, 2], 2: [0, 4], 3: [0, 1, 2, 4], 4: [0, 1, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [3, 4, 2]
2: [0, 4]
3: [0, 1, 2, 4]
4: [0, 1, 2, 3]
"
3316,dc80759564add7c99e7c760b3654b226,5,13,True,False,"{0: [1], 1: [4, 2, 3], 2: [0, 4], 3: [0, 2, 4], 4: [0, 1, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [4, 2, 3]
2: [0, 4]
3: [0, 2, 4]
4: [0, 1, 2, 3]
"
3317,6a689121bda2f9ab174d3e57c058d6ad,5,12,True,False,"{0: [1], 1: [2, 3, 4], 2: [0, 4], 3: [0, 4], 4: [0, 1, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [2, 3, 4]
2: [0, 4]
3: [0, 4]
4: [0, 1, 2, 3]
"
3318,d840cb97aa027b2796a686bc006cdeb8,5,11,True,False,"{0: [1], 1: [3, 4, 2], 2: [0, 4], 3: [0, 4], 4: [0, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [3, 4, 2]
2: [0, 4]
3: [0, 4]
4: [0, 2, 3]
"
3319,2e633bce06a0b6ff91faf331df51d779,5,10,True,False,"{0: [1], 1: [2, 3, 4], 2: [0, 4], 3: [0, 4], 4: [0, 3]}","Printing the out edges chart for 
0: [1]
1: [2, 3, 4]
2: [0, 4]
3: [0, 4]
4: [0, 3]
"
3320,fe04fc9428e7f91e2bd7165a51d7d1d6,5,11,True,False,"{0: [1], 1: [4, 2, 3], 2: [0, 4], 3: [0, 4], 4: [0, 1, 3]}","Printing the out edges chart for 
0: [1]
1: [4, 2, 3]
2: [0, 4]
3: [0, 4]
4: [0, 1, 3]
"
3321,7d6b64eebb2f6744b38855b9ccd5ad93,5,10,True,False,"{0: [1], 1: [2, 3, 4], 2: [0, 4], 3: [0, 4], 4: [0, 1]}","Printing the out edges chart for 
0: [1]
1: [2, 3, 4]
2: [0, 4]
3: [0, 4]
4: [0, 1]
"
3322,d96e36da08f11abdcecee706bdddf5b0,5,12,True,False,"{0: [1], 1: [2, 3, 4], 2: [0, 4], 3: [0, 2], 4: [0, 1, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [2, 3, 4]
2: [0, 4]
3: [0, 2]
4: [0, 1, 2, 3]
"
3323,c3b455410adddc7e7631aeab0310d27a,5,11,True,False,"{0: [1], 1: [3, 4, 2], 2: [0, 4], 3: [0, 2], 4: [0, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [3, 4, 2]
2: [0, 4]
3: [0, 2]
4: [0, 2, 3]
"
3324,4e4ed5e762af22e0317b2b7a95147348,5,10,True,False,"{0: [1], 1: [4, 2, 3], 2: [0, 4], 3: [0, 2], 4: [0, 3]}","Printing the out edges chart for 
0: [1]
1: [4, 2, 3]
2: [0, 4]
3: [0, 2]
4: [0, 3]
"
3325,ccf93b5f7117ee9a4742b00c4bc69fed,5,11,True,False,"{0: [1], 1: [3, 4, 2], 2: [0, 4], 3: [0, 2], 4: [0, 1, 3]}","Printing the out edges chart for 
0: [1]
1: [3, 4, 2]
2: [0, 4]
3: [0, 2]
4: [0, 1, 3]
"
3326,7bb8d6b6a13a5fbe28cc3857c932d552,5,10,True,False,"{0: [1], 1: [2, 3, 4], 2: [0, 4], 3: [0, 2], 4: [0, 1]}","Printing the out edges chart for 
0: [1]
1: [2, 3, 4]
2: [0, 4]
3: [0, 2]
4: [0, 1]
"
3327,4149e1440f449e74dbaa74ed9f425764,5,11,True,False,"{0: [1], 1: [3, 4, 2], 2: [0, 4], 3: [0, 2], 4: [0, 1, 2]}","Printing the out edges chart for 
0: [1]
1: [3, 4, 2]
2: [0, 4]
3: [0, 2]
4: [0, 1, 2]
"
3328,cd1a40148540952f8b73784e25ea56ae,5,12,True,False,"{0: [1], 1: [2, 3, 4], 2: [0, 4], 3: [0, 2, 4], 4: [0, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [2, 3, 4]
2: [0, 4]
3: [0, 2, 4]
4: [0, 2, 3]
"
3329,6ec375791f026e7cbf70092c8f2a14fa,5,11,True,False,"{0: [1], 1: [3, 4, 2], 2: [0, 4], 3: [0, 2, 4], 4: [0, 2]}","Printing the out edges chart for 
0: [1]
1: [3, 4, 2]
2: [0, 4]
3: [0, 2, 4]
4: [0, 2]
"
3330,14e76d37d291a7fcd0fab2577db03373,5,12,True,False,"{0: [1], 1: [2, 3, 4], 2: [0, 4], 3: [0, 2, 4], 4: [0, 1, 3]}","Printing the out edges chart for 
0: [1]
1: [2, 3, 4]
2: [0, 4]
3: [0, 2, 4]
4: [0, 1, 3]
"
3331,b3a3170db1f951a8090b47403f8cde8a,5,11,True,False,"{0: [1], 1: [3, 4, 2], 2: [0, 4], 3: [0, 2, 4], 4: [0, 1]}","Printing the out edges chart for 
0: [1]
1: [3, 4, 2]
2: [0, 4]
3: [0, 2, 4]
4: [0, 1]
"
3332,0de4da14a9098145d0bc84c976ffb821,5,12,True,False,"{0: [1], 1: [3, 4, 2], 2: [0, 4], 3: [0, 2, 4], 4: [0, 1, 2]}","Printing the out edges chart for 
0: [1]
1: [3, 4, 2]
2: [0, 4]
3: [0, 2, 4]
4: [0, 1, 2]
"
3333,b71a93afcfbc8fae634badb0357269e0,5,13,True,False,"{0: [1], 1: [4, 2, 3], 2: [0, 4], 3: [0, 1, 4], 4: [0, 1, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [4, 2, 3]
2: [0, 4]
3: [0, 1, 4]
4: [0, 1, 2, 3]
"
3334,1e2bfefcd534b149a6e357bf2665272c,5,12,True,False,"{0: [1], 1: [2, 3, 4], 2: [0, 4], 3: [0, 1], 4: [0, 1, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [2, 3, 4]
2: [0, 4]
3: [0, 1]
4: [0, 1, 2, 3]
"
3335,370ea27f6cf377e872dd5e518c428a9b,5,11,True,False,"{0: [1], 1: [3, 4, 2], 2: [0, 4], 3: [0, 1], 4: [0, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [3, 4, 2]
2: [0, 4]
3: [0, 1]
4: [0, 2, 3]
"
3336,a7e21d9eb43838c18f98a17817312e5b,5,10,True,False,"{0: [1], 1: [2, 3, 4], 2: [0, 4], 3: [0, 1], 4: [0, 2]}","Printing the out edges chart for 
0: [1]
1: [2, 3, 4]
2: [0, 4]
3: [0, 1]
4: [0, 2]
"
3337,36af32ff8a6895c9d3f80068f80736f2,5,11,True,False,"{0: [1], 1: [4, 2, 3], 2: [0, 4], 3: [0, 1], 4: [0, 1, 3]}","Printing the out edges chart for 
0: [1]
1: [4, 2, 3]
2: [0, 4]
3: [0, 1]
4: [0, 1, 3]
"
3338,4de5b72e59d4c10b9b8d42cc01ba4485,5,10,True,False,"{0: [1], 1: [2, 3, 4], 2: [0, 4], 3: [0, 1], 4: [0, 1]}","Printing the out edges chart for 
0: [1]
1: [2, 3, 4]
2: [0, 4]
3: [0, 1]
4: [0, 1]
"
3339,db94cb4904cd0995ca493f43a837a477,5,11,True,False,"{0: [1], 1: [3, 4, 2], 2: [0, 4], 3: [0, 1], 4: [0, 1, 2]}","Printing the out edges chart for 
0: [1]
1: [3, 4, 2]
2: [0, 4]
3: [0, 1]
4: [0, 1, 2]
"
3340,e20e82b020040e2398fb66cd68d0bf7f,5,12,True,False,"{0: [1], 1: [2, 3, 4], 2: [0, 4], 3: [0, 1, 4], 4: [0, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [2, 3, 4]
2: [0, 4]
3: [0, 1, 4]
4: [0, 2, 3]
"
3341,e6816d2fe8a824b318e22cf004482f88,5,11,True,False,"{0: [1], 1: [3, 4, 2], 2: [0, 4], 3: [0, 1, 4], 4: [0, 2]}","Printing the out edges chart for 
0: [1]
1: [3, 4, 2]
2: [0, 4]
3: [0, 1, 4]
4: [0, 2]
"
3342,c2b126df9b21ecb346b0d7927787a755,5,12,True,False,"{0: [1], 1: [2, 3, 4], 2: [0, 4], 3: [0, 1, 4], 4: [0, 1, 3]}","Printing the out edges chart for 
0: [1]
1: [2, 3, 4]
2: [0, 4]
3: [0, 1, 4]
4: [0, 1, 3]
"
3343,b825090e6743345d57addbd9466685fc,5,11,True,False,"{0: [1], 1: [2, 3, 4], 2: [0, 4], 3: [0, 1, 4], 4: [0, 1]}","Printing the out edges chart for 
0: [1]
1: [2, 3, 4]
2: [0, 4]
3: [0, 1, 4]
4: [0, 1]
"
3344,735a0fb407ef80a1413d4296e004b7f6,5,12,True,False,"{0: [1], 1: [3, 4, 2], 2: [0, 4], 3: [0, 1, 4], 4: [0, 1, 2]}","Printing the out edges chart for 
0: [1]
1: [3, 4, 2]
2: [0, 4]
3: [0, 1, 4]
4: [0, 1, 2]
"
3345,a5f928becd690a2be76b669aaaa52e34,5,13,True,False,"{0: [1], 1: [4, 2, 3], 2: [0, 4], 3: [0, 1, 2], 4: [0, 1, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [4, 2, 3]
2: [0, 4]
3: [0, 1, 2]
4: [0, 1, 2, 3]
"
3346,cdfaad9a055497632e06cb509e325ceb,5,12,True,False,"{0: [1], 1: [2, 3, 4], 2: [0, 4], 3: [0, 1, 2], 4: [0, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [2, 3, 4]
2: [0, 4]
3: [0, 1, 2]
4: [0, 2, 3]
"
3347,3df411954ac95d2f91841cef25f5415a,5,12,True,False,"{0: [1], 1: [2, 3, 4], 2: [0, 4], 3: [0, 1, 2], 4: [0, 1, 3]}","Printing the out edges chart for 
0: [1]
1: [2, 3, 4]
2: [0, 4]
3: [0, 1, 2]
4: [0, 1, 3]
"
3348,5e5f2176a4f2e8ab8c1daeae68cac0fd,5,11,True,False,"{0: [1], 1: [3, 4, 2], 2: [0, 4], 3: [0, 1, 2], 4: [0, 1]}","Printing the out edges chart for 
0: [1]
1: [3, 4, 2]
2: [0, 4]
3: [0, 1, 2]
4: [0, 1]
"
3349,516fcf4db438db4865b5595a6188339e,5,12,True,False,"{0: [1], 1: [3, 4, 2], 2: [0, 4], 3: [0, 1, 2], 4: [0, 1, 2]}","Printing the out edges chart for 
0: [1]
1: [3, 4, 2]
2: [0, 4]
3: [0, 1, 2]
4: [0, 1, 2]
"
3350,78a61ecda1d0cc48d520cf6823291b33,5,13,True,False,"{0: [1], 1: [4, 2, 3], 2: [0, 4], 3: [0, 1, 2, 4], 4: [0, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [4, 2, 3]
2: [0, 4]
3: [0, 1, 2, 4]
4: [0, 2, 3]
"
3351,7ed9b976f9533d7a5c9f89c5586b1053,5,12,True,False,"{0: [1], 1: [3, 4, 2], 2: [0, 4], 3: [0, 1, 2, 4], 4: [0, 2]}","Printing the out edges chart for 
0: [1]
1: [3, 4, 2]
2: [0, 4]
3: [0, 1, 2, 4]
4: [0, 2]
"
3352,004bbc37233cf4eb0a8199def18ec8c0,5,13,True,False,"{0: [1], 1: [4, 2, 3], 2: [0, 4], 3: [0, 1, 2, 4], 4: [0, 1, 3]}","Printing the out edges chart for 
0: [1]
1: [4, 2, 3]
2: [0, 4]
3: [0, 1, 2, 4]
4: [0, 1, 3]
"
3353,36bf68e3d6bef0ae5eb5dfb1aa84e398,5,12,True,False,"{0: [1], 1: [3, 4, 2], 2: [0, 4], 3: [0, 1, 2, 4], 4: [0, 1]}","Printing the out edges chart for 
0: [1]
1: [3, 4, 2]
2: [0, 4]
3: [0, 1, 2, 4]
4: [0, 1]
"
3354,a7f2b1f8719da557cb51f9ffb7036d0d,5,13,True,False,"{0: [1], 1: [2, 3, 4], 2: [0, 4], 3: [0, 1, 2, 4], 4: [0, 1, 2]}","Printing the out edges chart for 
0: [1]
1: [2, 3, 4]
2: [0, 4]
3: [0, 1, 2, 4]
4: [0, 1, 2]
"
3355,ba89fb6ef7f3bc9ba8db482fc4203d67,5,14,True,False,"{0: [1], 1: [3, 4, 2], 2: [0, 3, 4], 3: [0, 2, 4], 4: [0, 1, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [3, 4, 2]
2: [0, 3, 4]
3: [0, 2, 4]
4: [0, 1, 2, 3]
"
3356,aef70afbebdba216e5ebf41ee051a2cf,5,13,True,False,"{0: [1], 1: [4, 2, 3], 2: [0, 3, 4], 3: [0, 2, 4], 4: [0, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [4, 2, 3]
2: [0, 3, 4]
3: [0, 2, 4]
4: [0, 2, 3]
"
3357,8e72455ec6267cf1f32bec777cc5fc96,5,13,True,False,"{0: [1], 1: [4, 2, 3], 2: [0, 3, 4], 3: [0, 2, 4], 4: [0, 1, 3]}","Printing the out edges chart for 
0: [1]
1: [4, 2, 3]
2: [0, 3, 4]
3: [0, 2, 4]
4: [0, 1, 3]
"
3358,bcbe8a5fa5576fa9485f7bedb247c6d6,5,12,True,False,"{0: [1], 1: [2, 3, 4], 2: [0, 3, 4], 3: [0, 2, 4], 4: [0, 1]}","Printing the out edges chart for 
0: [1]
1: [2, 3, 4]
2: [0, 3, 4]
3: [0, 2, 4]
4: [0, 1]
"
3359,fb1c3e9da4854854f3d379f8dc48c0fd,5,14,True,False,"{0: [1], 1: [3, 4, 2], 2: [0, 3, 4], 3: [0, 1, 4], 4: [0, 1, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [3, 4, 2]
2: [0, 3, 4]
3: [0, 1, 4]
4: [0, 1, 2, 3]
"
3360,c0fccfc09886735d6064ba01f7e22007,5,13,True,False,"{0: [1], 1: [4, 2, 3], 2: [0, 3, 4], 3: [0, 1], 4: [0, 1, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [4, 2, 3]
2: [0, 3, 4]
3: [0, 1]
4: [0, 1, 2, 3]
"
3361,1b9c2982fa007321015a8e0617adcb92,5,12,True,False,"{0: [1], 1: [2, 3, 4], 2: [0, 3, 4], 3: [0, 1], 4: [0, 1, 3]}","Printing the out edges chart for 
0: [1]
1: [2, 3, 4]
2: [0, 3, 4]
3: [0, 1]
4: [0, 1, 3]
"
3362,c25370a074a5e280b6127066f6316edd,5,11,True,False,"{0: [1], 1: [4, 2, 3], 2: [0, 3, 4], 3: [0, 1], 4: [0, 1]}","Printing the out edges chart for 
0: [1]
1: [4, 2, 3]
2: [0, 3, 4]
3: [0, 1]
4: [0, 1]
"
3363,861fe63f235ca4c411b1b4df3330b0fb,5,12,True,False,"{0: [1], 1: [2, 3, 4], 2: [0, 3, 4], 3: [0, 1], 4: [0, 1, 2]}","Printing the out edges chart for 
0: [1]
1: [2, 3, 4]
2: [0, 3, 4]
3: [0, 1]
4: [0, 1, 2]
"
3364,f47ba6aba95ffacf16812ee4854275b1,5,13,True,False,"{0: [1], 1: [2, 3, 4], 2: [0, 3, 4], 3: [0, 1, 4], 4: [0, 1, 3]}","Printing the out edges chart for 
0: [1]
1: [2, 3, 4]
2: [0, 3, 4]
3: [0, 1, 4]
4: [0, 1, 3]
"
3365,6da4842325e51334b9eaa909d4af546e,5,13,True,False,"{0: [1], 1: [4, 2, 3], 2: [0, 3, 4], 3: [0, 1, 4], 4: [0, 1, 2]}","Printing the out edges chart for 
0: [1]
1: [4, 2, 3]
2: [0, 3, 4]
3: [0, 1, 4]
4: [0, 1, 2]
"
3366,48163082d6a4de701859e0d2017e4eaf,5,14,True,False,"{0: [1], 1: [3, 4, 2], 2: [0, 3, 4], 3: [0, 1, 2], 4: [0, 1, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [3, 4, 2]
2: [0, 3, 4]
3: [0, 1, 2]
4: [0, 1, 2, 3]
"
